9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,28,28,28,28,28,28,28,28,28,19,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,28,28,28,28,62,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,9,9,9
9,9,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,33,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,27,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,24,24,24,24,24,28,28,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,24,24,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,24,24,24,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,9,24,24,24,24,24,24,24,24,24,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,28,28,28,28,28,50,51,52,28,28,28,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,53,54,55,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,56,57,58,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,19,28,28,28,59,60,61,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,28,28,24,24,24,24,24,24,24,24,24,28,28,28,28,28,24,24,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,28,28,28,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,24,28,28,28,33,28,28,28,28,24,24,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,28,28,24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,24,28,28,24,9,9,9
